Taxon,CollDate,Stream,Treatment,Density,Size,FFG,Family
Pelecorhynchidae,2017,W-100,Y,7.407407407407407,S,P,Pelecorhynchidae
Pelecorhynchidae,2017,W-113,N,0,S,P,Pelecorhynchidae
Pelecorhynchidae,2017,W-113,Y,0,S,P,Pelecorhynchidae
Pelecorhynchidae,2018,CHUCK,N,0,S,P,Pelecorhynchidae
Pelecorhynchidae,2018,CHUCK,Y,0,S,P,Pelecorhynchidae
Pelecorhynchidae,2018,LOON,N,0,S,P,Pelecorhynchidae
Pelecorhynchidae,2018,LOON,Y,0,S,P,Pelecorhynchidae
Pelecorhynchidae,2018,MCTE,N,0,S,P,Pelecorhynchidae
Pelecorhynchidae,2018,MCTE,Y,0,S,P,Pelecorhynchidae
Pelecorhynchidae,2018,W-100,N,0,S,P,Pelecorhynchidae
Pelecorhynchidae,2018,W-100,Y,0,S,P,Pelecorhynchidae
Pelecorhynchidae,2018,W-113,N,0,S,P,Pelecorhynchidae
Pelecorhynchidae,2018,W-113,Y,0,S,P,Pelecorhynchidae
Peltoperlidae,2017,CHUCK,N,0,S,SH,Peltoperlidae
Peltoperlidae,2017,CHUCK,Y,3.7037037037037037,S,SH,Peltoperlidae
Peltoperlidae,2017,LOON,N,0,S,SH,Peltoperlidae
Peltoperlidae,2017,LOON,Y,0,S,SH,Peltoperlidae
Peltoperlidae,2017,MCTE,N,0,S,SH,Peltoperlidae
Peltoperlidae,2017,MCTE,Y,0,S,SH,Peltoperlidae
Peltoperlidae,2017,W-100,N,0,S,SH,Peltoperlidae
Peltoperlidae,2017,W-100,Y,0,S,SH,Peltoperlidae
Peltoperlidae,2017,W-113,N,0,S,SH,Peltoperlidae
Peltoperlidae,2017,W-113,Y,0,S,SH,Peltoperlidae
Peltoperlidae,2018,CHUCK,N,0,S,SH,Peltoperlidae
Peltoperlidae,2018,CHUCK,Y,0,S,SH,Peltoperlidae
Peltoperlidae,2018,LOON,N,0,S,SH,Peltoperlidae
Peltoperlidae,2018,LOON,Y,0,S,SH,Peltoperlidae
Peltoperlidae,2018,MCTE,N,0,S,SH,Peltoperlidae
Peltoperlidae,2018,MCTE,Y,0,S,SH,Peltoperlidae
Peltoperlidae,2018,W-100,N,0,S,SH,Peltoperlidae
Peltoperlidae,2018,W-100,Y,0,S,SH,Peltoperlidae
Peltoperlidae,2018,W-113,N,0,S,SH,Peltoperlidae
Peltoperlidae,2018,W-113,Y,0,S,SH,Peltoperlidae
Perlidae,2017,CHUCK,N,0,L,P,Perlidae
Perlidae,2017,CHUCK,Y,0,L,P,Perlidae
Perlidae,2017,LOON,N,0,L,P,Perlidae
Perlidae,2017,LOON,Y,0,L,P,Perlidae
Perlidae,2017,MCTE,N,0,L,P,Perlidae
Perlidae,2017,MCTE,Y,0,L,P,Perlidae
Perlidae,2017,W-100,N,0,L,P,Perlidae
Perlidae,2017,W-100,Y,0,L,P,Perlidae
Perlidae,2017,W-113,N,0,L,P,Perlidae
Perlidae,2017,W-113,Y,0,L,P,Perlidae
Perlidae,2018,CHUCK,N,12.345679012345679,L,P,Perlidae
Perlidae,2018,CHUCK,Y,22.222222224684277,L,P,Perlidae
Perlidae,2018,LOON,N,0,L,P,Perlidae
Perlidae,2018,LOON,Y,0,L,P,Perlidae
Perlidae,2018,MCTE,N,0,L,P,Perlidae
Perlidae,2018,MCTE,Y,0,L,P,Perlidae
Perlidae,2018,W-100,N,55.555555555555564,L,P,Perlidae
Perlidae,2018,W-100,Y,22.222222223111114,L,P,Perlidae
Perlidae,2018,W-113,N,0,L,P,Perlidae
Perlidae,2018,W-113,Y,0,L,P,Perlidae
Philocasca,2017,CHUCK,N,0,S,SH,Limnephilidae
Philocasca,2017,CHUCK,Y,3.7037037037037037,S,SH,Limnephilidae
Philocasca,2017,LOON,N,0,S,SH,Limnephilidae
Philocasca,2017,LOON,Y,0,S,SH,Limnephilidae
Philocasca,2017,MCTE,N,0,S,SH,Limnephilidae
Philocasca,2017,MCTE,Y,0,S,SH,Limnephilidae
Philocasca,2017,W-100,N,0,S,SH,Limnephilidae
Philocasca,2017,W-100,Y,0,S,SH,Limnephilidae
Philocasca,2017,W-113,N,0,S,SH,Limnephilidae
Philocasca,2017,W-113,Y,0,S,SH,Limnephilidae
Philocasca,2018,CHUCK,N,0,S,SH,Limnephilidae
Philocasca,2018,CHUCK,Y,0,S,SH,Limnephilidae
Philocasca,2018,LOON,N,0,S,SH,Limnephilidae
Philocasca,2018,LOON,Y,0,S,SH,Limnephilidae
Philocasca,2018,MCTE,N,0,S,SH,Limnephilidae
Philocasca,2018,MCTE,Y,0,S,SH,Limnephilidae
Philocasca,2018,W-100,N,0,S,SH,Limnephilidae
Philocasca,2018,W-100,Y,0,S,SH,Limnephilidae
Philocasca,2018,W-113,N,0,S,SH,Limnephilidae
Philocasca,2018,W-113,Y,0,S,SH,Limnephilidae
Philopotamidae,2017,CHUCK,N,0,L,CF,Philopotamidae
Philopotamidae,2017,CHUCK,Y,0,L,CF,Philopotamidae
Philopotamidae,2017,LOON,N,0,L,CF,Philopotamidae
Philopotamidae,2017,LOON,Y,0,L,CF,Philopotamidae
Philopotamidae,2017,MCTE,N,7.407407407407407,L,CF,Philopotamidae
Philopotamidae,2017,MCTE,Y,0,L,CF,Philopotamidae
Philopotamidae,2017,W-100,N,0,L,CF,Philopotamidae
Philopotamidae,2017,W-100,Y,0,L,CF,Philopotamidae
Philopotamidae,2017,W-113,N,0,L,CF,Philopotamidae
Philopotamidae,2017,W-113,Y,0,L,CF,Philopotamidae
Philopotamidae,2018,CHUCK,N,12.345679012345679,L,CF,Philopotamidae
Philopotamidae,2018,CHUCK,Y,0,L,CF,Philopotamidae
Philopotamidae,2018,LOON,N,0,L,CF,Philopotamidae
Philopotamidae,2018,LOON,Y,0,L,CF,Philopotamidae
Philopotamidae,2018,MCTE,N,0,L,CF,Philopotamidae
Philopotamidae,2018,MCTE,Y,0,L,CF,Philopotamidae
Philopotamidae,2018,W-100,N,0,L,CF,Philopotamidae
Philopotamidae,2018,W-100,Y,0,L,CF,Philopotamidae
Philopotamidae,2018,W-113,N,0,L,CF,Philopotamidae
Philopotamidae,2018,W-113,Y,0,L,CF,Philopotamidae
Psychodidae,2017,CHUCK,N,0,L,SCe,Psychodidae
Psychodidae,2017,CHUCK,Y,0,L,SCe,Psychodidae
Psychodidae,2017,LOON,N,0,L,SCe,Psychodidae
Psychodidae,2017,LOON,Y,0,L,SCe,Psychodidae
Psychodidae,2017,MCTE,N,0,L,SCe,Psychodidae
Psychodidae,2017,MCTE,Y,0,L,SCe,Psychodidae
Psychodidae,2017,W-100,N,0,L,SCe,Psychodidae
Psychodidae,2017,W-100,Y,0,L,SCe,Psychodidae
Psychodidae,2017,W-113,N,0,L,SCe,Psychodidae
Psychodidae,2017,W-113,Y,0,L,SCe,Psychodidae
Psychodidae,2018,CHUCK,N,0,L,SCe,Psychodidae
Psychodidae,2018,CHUCK,Y,11.111111111632189,L,SCe,Psychodidae
Psychodidae,2018,LOON,N,0,L,SCe,Psychodidae
Psychodidae,2018,LOON,Y,0,L,SCe,Psychodidae
Psychodidae,2018,MCTE,N,0,L,SCe,Psychodidae
Psychodidae,2018,MCTE,Y,0,L,SCe,Psychodidae
Psychodidae,2018,W-100,N,0,L,SCe,Psychodidae
Psychodidae,2018,W-100,Y,0,L,SCe,Psychodidae
Psychodidae,2018,W-113,N,0,L,SCe,Psychodidae
Psychodidae,2018,W-113,Y,0,L,SCe,Psychodidae
Psychoglypha,2017,CHUCK,N,0,L,SH,Limnephilidae
Psychoglypha,2017,CHUCK,Y,0,L,SH,Limnephilidae
Psychoglypha,2017,LOON,N,3.7037037037037037,L,SH,Limnephilidae
Psychoglypha,2017,LOON,Y,0,L,SH,Limnephilidae
Psychoglypha,2017,MCTE,N,0,L,SH,Limnephilidae
Psychoglypha,2017,MCTE,Y,3.7037037037037037,L,SH,Limnephilidae
Psychoglypha,2017,W-100,N,0,L,SH,Limnephilidae
Psychoglypha,2017,W-100,Y,0,L,SH,Limnephilidae
Psychoglypha,2017,W-113,N,0,L,SH,Limnephilidae
Psychoglypha,2017,W-113,Y,0,L,SH,Limnephilidae
Psychoglypha,2018,CHUCK,N,0,L,SH,Limnephilidae
Psychoglypha,2018,CHUCK,Y,0,L,SH,Limnephilidae
Psychoglypha,2018,LOON,N,0,L,SH,Limnephilidae
Psychoglypha,2018,LOON,Y,0,L,SH,Limnephilidae
Psychoglypha,2018,MCTE,N,0,L,SH,Limnephilidae
Psychoglypha,2018,MCTE,Y,0,L,SH,Limnephilidae
Psychoglypha,2018,W-100,N,0,L,SH,Limnephilidae
Psychoglypha,2018,W-100,Y,0,L,SH,Limnephilidae
Psychoglypha,2018,W-113,N,0,L,SH,Limnephilidae
Psychoglypha,2018,W-113,Y,0,L,SH,Limnephilidae
Pteronarcidae,2017,CHUCK,N,0,L,SH,Pteronarcidae
Pteronarcidae,2017,CHUCK,Y,0,L,SH,Pteronarcidae
Pteronarcidae,2017,LOON,N,0,L,SH,Pteronarcidae
Pteronarcidae,2017,LOON,Y,0,L,SH,Pteronarcidae
Pteronarcidae,2017,MCTE,N,0,L,SH,Pteronarcidae
Pteronarcidae,2017,MCTE,Y,0,L,SH,Pteronarcidae
Pteronarcidae,2017,W-100,N,0,L,SH,Pteronarcidae
Pteronarcidae,2017,W-100,Y,0,L,SH,Pteronarcidae
Pteronarcidae,2017,W-113,N,0,L,SH,Pteronarcidae
Pteronarcidae,2017,W-113,Y,0,L,SH,Pteronarcidae
Pteronarcidae,2018,CHUCK,N,12.345679012345679,L,SH,Pteronarcidae
Pteronarcidae,2018,CHUCK,Y,11.11111111152219,L,SH,Pteronarcidae
Pteronarcidae,2018,LOON,N,0,L,SH,Pteronarcidae
Pteronarcidae,2018,LOON,Y,0,L,SH,Pteronarcidae
Pteronarcidae,2018,MCTE,N,0,L,SH,Pteronarcidae
Pteronarcidae,2018,MCTE,Y,0,L,SH,Pteronarcidae
Pteronarcidae,2018,W-100,N,0,L,SH,Pteronarcidae
Pteronarcidae,2018,W-100,Y,0,L,SH,Pteronarcidae
Pteronarcidae,2018,W-113,N,0,L,SH,Pteronarcidae
Pteronarcidae,2018,W-113,Y,0,L,SH,Pteronarcidae
Pteronarcys,2017,CHUCK,N,0,L,SH,Pteronarcidae
Pteronarcys,2017,CHUCK,Y,0,L,SH,Pteronarcidae
Pteronarcys,2017,LOON,N,0,L,SH,Pteronarcidae
Pteronarcys,2017,LOON,Y,7.407407407407407,L,SH,Pteronarcidae
Pteronarcys,2017,MCTE,N,14.814814814814815,L,SH,Pteronarcidae
Pteronarcys,2017,MCTE,Y,0,L,SH,Pteronarcidae
Pteronarcys,2017,W-100,N,0,L,SH,Pteronarcidae
Pteronarcys,2017,W-100,Y,0,L,SH,Pteronarcidae
Pteronarcys,2017,W-113,N,25.925925925925924,L,SH,Pteronarcidae
Pteronarcys,2017,W-113,Y,3.7037037037037037,L,SH,Pteronarcidae
Pteronarcys,2018,CHUCK,N,12.345679012345679,L,SH,Pteronarcidae
Pteronarcys,2018,CHUCK,Y,66.66666667616276,L,SH,Pteronarcidae
Pteronarcys,2018,LOON,N,5.291005291005291,L,SH,Pteronarcidae
Pteronarcys,2018,LOON,Y,0,L,SH,Pteronarcidae
Pteronarcys,2018,MCTE,N,0,L,SH,Pteronarcidae
Pteronarcys,2018,MCTE,Y,8.230452674897121,L,SH,Pteronarcidae
Pteronarcys,2018,W-100,N,0,L,SH,Pteronarcidae
Pteronarcys,2018,W-100,Y,0,L,SH,Pteronarcidae
Pteronarcys,2018,W-113,N,177.77777784888886,L,SH,Pteronarcidae
Pteronarcys,2018,W-113,Y,0,L,SH,Pteronarcidae
Rhyacophila,2017,CHUCK,N,51.85185185185185,L,P,Rhyacophilidae
Rhyacophila,2017,CHUCK,Y,140.74074074074073,L,P,Rhyacophilidae
Rhyacophila,2017,LOON,N,11.111111111111109,L,P,Rhyacophilidae
Rhyacophila,2017,LOON,Y,18.51851851851852,L,P,Rhyacophilidae
Rhyacophila,2017,MCTE,N,40.74074074074074,L,P,Rhyacophilidae
Rhyacophila,2017,MCTE,Y,14.814814814814815,L,P,Rhyacophilidae
Rhyacophila,2017,W-100,N,7.407407407407407,L,P,Rhyacophilidae
Rhyacophila,2017,W-100,Y,159.25925925925927,L,P,Rhyacophilidae
Rhyacophila,2017,W-113,N,59.25925925925926,L,P,Rhyacophilidae
Rhyacophila,2017,W-113,Y,29.62962962962963,L,P,Rhyacophilidae
Rhyacophila,2018,CHUCK,N,160.49382716049385,L,P,Rhyacophilidae
Rhyacophila,2018,CHUCK,Y,244.44444447337722,L,P,Rhyacophilidae
Rhyacophila,2018,LOON,N,37.03703703703704,L,P,Rhyacophilidae
Rhyacophila,2018,LOON,Y,37.03703703703704,L,P,Rhyacophilidae
Rhyacophila,2018,MCTE,N,111.1111111393772,L,P,Rhyacophilidae
Rhyacophila,2018,MCTE,Y,226.33744855967078,L,P,Rhyacophilidae
Rhyacophila,2018,W-100,N,185.1851851851852,L,P,Rhyacophilidae
Rhyacophila,2018,W-100,Y,88.88888889244446,L,P,Rhyacophilidae
Rhyacophila,2018,W-113,N,222.2222223111111,L,P,Rhyacophilidae
Rhyacophila,2018,W-113,Y,102.22222222578311,L,P,Rhyacophilidae
Rithrogena,2017,CHUCK,N,0,L,SCe,Heptageniidae
Rithrogena,2017,CHUCK,Y,0,L,SCe,Heptageniidae
Rithrogena,2017,LOON,N,0,L,SCe,Heptageniidae
Rithrogena,2017,LOON,Y,0,L,SCe,Heptageniidae
Rithrogena,2017,MCTE,N,3.7037037037037037,L,SCe,Heptageniidae
Rithrogena,2017,MCTE,Y,0,L,SCe,Heptageniidae
Rithrogena,2017,W-100,N,0,L,SCe,Heptageniidae
Rithrogena,2017,W-100,Y,0,L,SCe,Heptageniidae
Rithrogena,2017,W-113,N,0,L,SCe,Heptageniidae
Rithrogena,2017,W-113,Y,0,L,SCe,Heptageniidae
Rithrogena,2018,CHUCK,N,12.345679012345679,L,SCe,Heptageniidae
Rithrogena,2018,CHUCK,Y,11.111111111202222,L,SCe,Heptageniidae
Rithrogena,2018,LOON,N,0,L,SCe,Heptageniidae
Rithrogena,2018,LOON,Y,0,L,SCe,Heptageniidae
Rithrogena,2018,MCTE,N,0,L,SCe,Heptageniidae
Rithrogena,2018,MCTE,Y,0,L,SCe,Heptageniidae
Rithrogena,2018,W-100,N,0,L,SCe,Heptageniidae
Rithrogena,2018,W-100,Y,0,L,SCe,Heptageniidae
Rithrogena,2018,W-113,N,22.222222231111108,L,SCe,Heptageniidae
Rithrogena,2018,W-113,Y,0,L,SCe,Heptageniidae
Sialis,2017,CHUCK,N,0,L,P,Sialidae
Sialis,2017,CHUCK,Y,0,L,P,Sialidae
Sialis,2017,LOON,N,0,L,P,Sialidae
Sialis,2017,LOON,Y,0,L,P,Sialidae
Sialis,2017,MCTE,N,0,L,P,Sialidae
Sialis,2017,MCTE,Y,0,L,P,Sialidae
Sialis,2017,W-100,N,0,L,P,Sialidae
Sialis,2017,W-100,Y,0,L,P,Sialidae
Sialis,2017,W-113,N,0,L,P,Sialidae
Sialis,2017,W-113,Y,0,L,P,Sialidae
Sialis,2018,CHUCK,N,0,L,P,Sialidae
Sialis,2018,CHUCK,Y,0,L,P,Sialidae
Sialis,2018,LOON,N,0,L,P,Sialidae
Sialis,2018,LOON,Y,0,L,P,Sialidae
Sialis,2018,MCTE,N,15.87301587770814,L,P,Sialidae
Sialis,2018,MCTE,Y,185.1851851851852,L,P,Sialidae
Sialis,2018,W-100,N,0,L,P,Sialidae
Sialis,2018,W-100,Y,0,L,P,Sialidae
Sialis,2018,W-113,N,0,L,P,Sialidae
Sialis,2018,W-113,Y,0,L,P,Sialidae
Simuliidae,2017,CHUCK,N,0,S,CF,Simuliidae
Simuliidae,2017,CHUCK,Y,3.7037037037037037,S,CF,Simuliidae
Simuliidae,2017,LOON,N,0,S,CF,Simuliidae
Simuliidae,2017,LOON,Y,18.51851851851852,S,CF,Simuliidae
Simuliidae,2017,MCTE,N,3.7037037037037037,S,CF,Simuliidae
Simuliidae,2017,MCTE,Y,55.55555555555555,S,CF,Simuliidae
Simuliidae,2017,W-100,N,0,S,CF,Simuliidae
Simuliidae,2017,W-100,Y,0,S,CF,Simuliidae
Simuliidae,2017,W-113,N,0,S,CF,Simuliidae
Simuliidae,2017,W-113,Y,0,S,CF,Simuliidae
Simuliidae,2018,CHUCK,N,12.345679012345679,S,CF,Simuliidae
Simuliidae,2018,CHUCK,Y,55.555555562550715,S,CF,Simuliidae
Simuliidae,2018,LOON,N,0,S,CF,Simuliidae
Simuliidae,2018,LOON,Y,0,S,CF,Simuliidae
Simuliidae,2018,MCTE,N,31.74603175436118,S,CF,Simuliidae
Simuliidae,2018,MCTE,Y,0,S,CF,Simuliidae
Simuliidae,2018,W-100,N,18.51851851851852,S,CF,Simuliidae
Simuliidae,2018,W-100,Y,22.222222223111114,S,CF,Simuliidae
Simuliidae,2018,W-113,N,0,S,CF,Simuliidae
Simuliidae,2018,W-113,Y,0,S,CF,Simuliidae
Smithirnidae,2017,CHUCK,N,0,S,CG,Smithirnidae
Smithirnidae,2017,CHUCK,Y,0,S,CG,Smithirnidae
Smithirnidae,2017,LOON,N,0,S,CG,Smithirnidae
Smithirnidae,2017,LOON,Y,0,S,CG,Smithirnidae
Smithirnidae,2017,MCTE,N,0,S,CG,Smithirnidae
Smithirnidae,2017,MCTE,Y,0,S,CG,Smithirnidae
Smithirnidae,2017,W-100,N,0,S,CG,Smithirnidae
Smithirnidae,2017,W-100,Y,0,S,CG,Smithirnidae
Smithirnidae,2017,W-113,N,0,S,CG,Smithirnidae
Smithirnidae,2017,W-113,Y,0,S,CG,Smithirnidae
Smithirnidae,2018,CHUCK,N,0,S,CG,Smithirnidae
Smithirnidae,2018,CHUCK,Y,11.11111111188219,S,CG,Smithirnidae
Smithirnidae,2018,LOON,N,0,S,CG,Smithirnidae
Smithirnidae,2018,LOON,Y,0,S,CG,Smithirnidae
Smithirnidae,2018,MCTE,N,0,S,CG,Smithirnidae
Smithirnidae,2018,MCTE,Y,0,S,CG,Smithirnidae
Smithirnidae,2018,W-100,N,0,S,CG,Smithirnidae
Smithirnidae,2018,W-100,Y,0,S,CG,Smithirnidae
Smithirnidae,2018,W-113,N,0,S,CG,Smithirnidae
Smithirnidae,2018,W-113,Y,0,S,CG,Smithirnidae
Sweltsa,2017,CHUCK,N,162.96296296296296,L,P,Mite
Sweltsa,2017,CHUCK,N,162.96296296296296,L,P,Chloroperlidae
Sweltsa,2017,CHUCK,Y,233.33333333333334,L,P,Mite
Sweltsa,2017,CHUCK,Y,233.33333333333334,L,P,Chloroperlidae
Sweltsa,2017,LOON,N,44.444444444444436,L,P,Mite
Sweltsa,2017,LOON,N,44.444444444444436,L,P,Chloroperlidae
Sweltsa,2017,LOON,Y,51.85185185185185,L,P,Mite
Sweltsa,2017,LOON,Y,51.85185185185185,L,P,Chloroperlidae
Sweltsa,2017,MCTE,N,351.8518518518518,L,P,Mite
Sweltsa,2017,MCTE,N,351.8518518518518,L,P,Chloroperlidae
Sweltsa,2017,MCTE,Y,81.48148148148148,L,P,Mite
Sweltsa,2017,MCTE,Y,81.48148148148148,L,P,Chloroperlidae
Sweltsa,2017,W-100,N,66.66666666666667,L,P,Mite
Sweltsa,2017,W-100,N,66.66666666666667,L,P,Chloroperlidae
Sweltsa,2017,W-100,Y,77.77777777777777,L,P,Mite
Sweltsa,2017,W-100,Y,77.77777777777777,L,P,Chloroperlidae
Sweltsa,2017,W-113,N,51.85185185185185,L,P,Mite
Sweltsa,2017,W-113,N,51.85185185185185,L,P,Chloroperlidae
Sweltsa,2017,W-113,Y,214.8148148148148,L,P,Mite
Sweltsa,2017,W-113,Y,214.8148148148148,L,P,Chloroperlidae
Sweltsa,2018,CHUCK,N,148.14814814814815,L,P,Mite
Sweltsa,2018,CHUCK,N,148.14814814814815,L,P,Chloroperlidae
Sweltsa,2018,CHUCK,Y,66.66666667758271,L,P,Mite
Sweltsa,2018,CHUCK,Y,66.66666667758271,L,P,Chloroperlidae
Sweltsa,2018,LOON,N,49.382716049382715,L,P,Mite
Sweltsa,2018,LOON,N,49.382716049382715,L,P,Chloroperlidae
Sweltsa,2018,LOON,Y,24.691358024691358,L,P,Mite
Sweltsa,2018,LOON,Y,24.691358024691358,L,P,Chloroperlidae
Sweltsa,2018,MCTE,N,238.09523814680892,L,P,Mite
Sweltsa,2018,MCTE,N,238.09523814680892,L,P,Chloroperlidae
Sweltsa,2018,MCTE,Y,222.22222222222226,L,P,Mite
Sweltsa,2018,MCTE,Y,222.22222222222226,L,P,Chloroperlidae
Sweltsa,2018,W-100,N,166.66666666666666,L,P,Mite
Sweltsa,2018,W-100,N,166.66666666666666,L,P,Chloroperlidae
Sweltsa,2018,W-100,Y,44.44444444622223,L,P,Mite
Sweltsa,2018,W-100,Y,44.44444444622223,L,P,Chloroperlidae
Sweltsa,2018,W-113,N,66.66666669333333,L,P,Mite
Sweltsa,2018,W-113,N,66.66666669333333,L,P,Chloroperlidae
Sweltsa,2018,W-113,Y,44.44444444622223,L,P,Mite
Sweltsa,2018,W-113,Y,44.44444444622223,L,P,Chloroperlidae
Tabanidae,2017,CHUCK,N,0,S,P,Tabanidae
Tabanidae,2017,CHUCK,Y,0,S,P,Tabanidae
Tabanidae,2017,LOON,N,0,S,P,Tabanidae
Tabanidae,2017,LOON,Y,0,S,P,Tabanidae
Tabanidae,2017,MCTE,N,3.7037037037037037,S,P,Tabanidae
Tabanidae,2017,MCTE,Y,0,S,P,Tabanidae
Tabanidae,2017,W-100,N,0,S,P,Tabanidae
Tabanidae,2017,W-100,Y,0,S,P,Tabanidae
Tabanidae,2017,W-113,N,0,S,P,Tabanidae
Tabanidae,2017,W-113,Y,0,S,P,Tabanidae
Tabanidae,2018,CHUCK,N,0,S,P,Tabanidae
Tabanidae,2018,CHUCK,Y,0,S,P,Tabanidae
Tabanidae,2018,LOON,N,0,S,P,Tabanidae
Tabanidae,2018,LOON,Y,0,S,P,Tabanidae
Tabanidae,2018,MCTE,N,0,S,P,Tabanidae
Tabanidae,2018,MCTE,Y,0,S,P,Tabanidae
Tabanidae,2018,W-100,N,0,S,P,Tabanidae
Tabanidae,2018,W-100,Y,0,S,P,Tabanidae
Tabanidae,2018,W-113,N,0,S,P,Tabanidae
Tabanidae,2018,W-113,Y,0,S,P,Tabanidae
Tipulidae,2017,CHUCK,N,7.407407407407407,L,SH,Tipulidae
Tipulidae,2017,CHUCK,Y,11.111111111111109,L,SH,Tipulidae
Tipulidae,2017,LOON,N,0,L,SH,Tipulidae
Tipulidae,2017,LOON,Y,14.814814814814815,L,SH,Tipulidae
Tipulidae,2017,MCTE,N,22.222222222222218,L,SH,Tipulidae
Tipulidae,2017,MCTE,Y,7.407407407407407,L,SH,Tipulidae
Tipulidae,2017,W-100,N,14.814814814814815,L,SH,Tipulidae
Tipulidae,2017,W-100,Y,18.51851851851852,L,SH,Tipulidae
Tipulidae,2017,W-113,N,0,L,SH,Tipulidae
Tipulidae,2017,W-113,Y,0,L,SH,Tipulidae
Tipulidae,2018,CHUCK,N,37.03703703703704,L,SH,Tipulidae
Tipulidae,2018,CHUCK,Y,44.444444451388456,L,SH,Tipulidae
Tipulidae,2018,LOON,N,37.03703703703704,L,SH,Tipulidae
Tipulidae,2018,LOON,Y,49.382716049382715,L,SH,Tipulidae
Tipulidae,2018,MCTE,N,47.61904762942013,L,SH,Tipulidae
Tipulidae,2018,MCTE,Y,37.03703703703704,L,SH,Tipulidae
Tipulidae,2018,W-100,N,37.03703703703704,L,SH,Tipulidae
Tipulidae,2018,W-100,Y,22.222222223111114,L,SH,Tipulidae
Tipulidae,2018,W-113,N,0,L,SH,Tipulidae
Tipulidae,2018,W-113,Y,22.222222223111114,L,SH,Tipulidae
Treptobates,2017,CHUCK,N,0,L,CG,Gerridae
Treptobates,2017,CHUCK,Y,0,L,CG,Gerridae
Treptobates,2017,LOON,N,0,L,CG,Gerridae
Treptobates,2017,LOON,Y,0,L,CG,Gerridae
Treptobates,2017,MCTE,N,0,L,CG,Gerridae
Treptobates,2017,MCTE,Y,0,L,CG,Gerridae
Treptobates,2017,W-100,N,0,L,CG,Gerridae
Treptobates,2017,W-100,Y,0,L,CG,Gerridae
Treptobates,2017,W-113,N,0,L,CG,Gerridae
Treptobates,2017,W-113,Y,0,L,CG,Gerridae
Treptobates,2018,CHUCK,N,0,L,CG,Gerridae
Treptobates,2018,CHUCK,Y,0,L,CG,Gerridae
Treptobates,2018,LOON,N,0,L,CG,Gerridae
Treptobates,2018,LOON,Y,0,L,CG,Gerridae
Treptobates,2018,MCTE,N,0,L,CG,Gerridae
Treptobates,2018,MCTE,Y,0,L,CG,Gerridae
Treptobates,2018,W-100,N,18.51851851851852,L,CG,Gerridae
Treptobates,2018,W-100,Y,0,L,CG,Gerridae
Treptobates,2018,W-113,N,0,L,CG,Gerridae
Treptobates,2018,W-113,Y,0,L,CG,Gerridae
Uenoidae,2017,CHUCK,N,3.7037037037037037,L,SCi,Uenoidae
Uenoidae,2017,CHUCK,Y,0,L,SCi,Uenoidae
Uenoidae,2017,LOON,N,0,L,SCi,Uenoidae
Uenoidae,2017,LOON,Y,0,L,SCi,Uenoidae
Uenoidae,2017,MCTE,N,0,L,SCi,Uenoidae
Uenoidae,2017,MCTE,Y,0,L,SCi,Uenoidae
Uenoidae,2017,W-100,N,0,L,SCi,Uenoidae
Uenoidae,2017,W-100,Y,0,L,SCi,Uenoidae
Uenoidae,2017,W-113,N,3.7037037037037037,L,SCi,Uenoidae
Uenoidae,2017,W-113,Y,0,L,SCi,Uenoidae
Uenoidae,2018,CHUCK,N,0,L,SCi,Uenoidae
Uenoidae,2018,CHUCK,Y,0,L,SCi,Uenoidae
Uenoidae,2018,LOON,N,0,L,SCi,Uenoidae
Uenoidae,2018,LOON,Y,0,L,SCi,Uenoidae
Uenoidae,2018,MCTE,N,0,L,SCi,Uenoidae
Uenoidae,2018,MCTE,Y,0,L,SCi,Uenoidae
Uenoidae,2018,W-100,N,0,L,SCi,Uenoidae
Uenoidae,2018,W-100,Y,0,L,SCi,Uenoidae
Uenoidae,2018,W-113,N,0,L,SCi,Uenoidae
Uenoidae,2018,W-113,Y,0,L,SCi,Uenoidae
Wormalia,2017,CHUCK,N,3.7037037037037037,L,CF,Philopotamidae
Wormalia,2017,CHUCK,Y,3.7037037037037037,L,CF,Philopotamidae
Wormalia,2017,LOON,N,7.407407407407407,L,CF,Philopotamidae
Wormalia,2017,LOON,Y,0,L,CF,Philopotamidae
Wormalia,2017,MCTE,N,3.7037037037037037,L,CF,Philopotamidae
Wormalia,2017,MCTE,Y,0,L,CF,Philopotamidae
Wormalia,2017,W-100,N,0,L,CF,Philopotamidae
Wormalia,2017,W-100,Y,25.925925925925924,L,CF,Philopotamidae
Wormalia,2017,W-113,N,0,L,CF,Philopotamidae
Wormalia,2017,W-113,Y,3.7037037037037037,L,CF,Philopotamidae
Wormalia,2018,CHUCK,N,24.691358024691358,L,CF,Philopotamidae
Wormalia,2018,CHUCK,Y,0,L,CF,Philopotamidae
Wormalia,2018,LOON,N,0,L,CF,Philopotamidae
Wormalia,2018,LOON,Y,0,L,CF,Philopotamidae
Wormalia,2018,MCTE,N,0,L,CF,Philopotamidae
Wormalia,2018,MCTE,Y,0,L,CF,Philopotamidae
Wormalia,2018,W-100,N,37.03703703703704,L,CF,Philopotamidae
Wormalia,2018,W-100,Y,0,L,CF,Philopotamidae
Wormalia,2018,W-113,N,0,L,CF,Philopotamidae
Wormalia,2018,W-113,Y,0,L,CF,Philopotamidae
